Rndrng_NPI,Rndrng_Prvdr_Last_Org_Name,Rndrng_Prvdr_First_Name,Rndrng_Prvdr_City,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_Type,HCPCS_Cd,HCPCS_Desc,Place_Of_Srvc,Tot_Benes,Tot_Srvcs,Avg_Sbmtd_Chrg,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Tot_Sbmtd_Chrg,Tot_Mdcr_Alowd_Amt,Tot_Mdcr_Pymt_Amt,Reimbursement_Rate_Pct,Revenue_Leakage
1265174916,American Specialty Labs,,Houston,TX,77092,Clinical Laboratory,K1034,"Provision of covid-19 test, nonprescription self-administered and self-collected use, fda approved, authorized or cleared, one test count",O,36310,290479.0,12.0,11.76,11.76,3485748.0,3416033.04,3416033.04,98.0,69714.96
1326104613,Quest Diagnostics Clinical Laboratories Inc,,Houston,TX,77072,Clinical Laboratory,82043,Urine microalbumin (protein) level,O,35413,46686.0,74.53198175,5.6598956861,5.6598956861,3479600.1,264237.89,264237.89,7.59,3215362.21
1326104613,Quest Diagnostics Clinical Laboratories Inc,,Houston,TX,77072,Clinical Laboratory,82728,Ferritin (blood protein) level,O,20443,29917.0,115.68646923,13.359553431,13.359553431,3460992.1,399677.76,399677.76,11.55,3061314.34
1619962461,Lee,Bailey,Houston,TX,77025,Ophthalmology,J0178,"Injection, aflibercept, 1 mg",O,96,836.0,4134.0,864.01722488,683.14332536,3456024.0,722318.4,571107.82,16.52,2884916.18
1326104613,Quest Diagnostics Clinical Laboratories Inc,,Houston,TX,77072,Clinical Laboratory,87086,"Bacterial colony count, urine",O,34284,55271.0,62.477774421,7.9094250149,7.9094250149,3453209.07,437161.83,437161.83,12.66,3016047.24
1326104613,Quest Diagnostics Clinical Laboratories Inc,,Houston,TX,77072,Clinical Laboratory,84403,"Testosterone (hormone) level, total",O,11920,17618.0,193.07857021,25.29,25.29,3401658.25,445559.22,445559.22,13.1,2956099.03
1154375772,Varner,Holly,Houston,TX,77030,Neurology,95938,Placement of skin electrodes and measurement of stimulated sites on arms and legs,F,283,285.0,11900.01,44.442421053,34.654315789,3391502.85,12666.09,9876.48,0.29,3381626.37
1649207143,Salahudeen,Abdulla,Houston,TX,77030,Internal Medicine,K1034,"Provision of covid-19 test, nonprescription self-administered and self-collected use, fda approved, authorized or cleared, one test count",O,20939,167346.0,19.998183404,11.758969321,11.758969321,3346616.0,1967816.48,1967816.48,58.8,1378799.52
1225091630,"Gramercy Surgery Center, Ltd",,Houston,TX,77025,Ambulatory Surgical Center,67042,Removal of membrane of retina with removal of internal limiting membrane of retina,F,119,124.0,26787.467742,1902.7648387,1509.9922581,3321646.0,235942.84,187239.04,5.64,3134406.96
1578767166,Abraham,Bincy,Houston,TX,77030,Gastroenterology,J3380,"Injection, vedolizumab, 1 mg",O,23,39000.0,85.0,20.085279744,16.010168974,3315000.0,783325.91,624396.59,18.84,2690603.41
1235307752,Orion Ambulance Service Llc,,Houston,TX,77008,Ambulance Service Provider,A0425,"Ground mileage, per statute mile",F,4262,81911.3,39.999902333,8.556400399,6.8173963788,3276444.0,700865.88,558421.8,17.04,2718022.2
1568575140,Kopel,Andrew,Houston,TX,77025,Ophthalmology,J0178,"Injection, aflibercept, 1 mg",O,140,786.0,4134.0,869.59362595,687.01534351,3249324.0,683500.59,539994.06,16.62,2709329.94
1396175246,"Memorial Hermann Bay Area Endoscopy Center, Llc",,Houston,TX,77034,Ambulatory Surgical Center,43239,"Biopsy of esophagus, stomach, and/or upper small bowel using a flexible endoscope",F,501,517.0,6278.3636364,291.2783559,229.7455706,3245914.0,150590.91,118778.46,3.66,3127135.54
1033115472,"Caplan-Berkeley, Llp",,Houston,TX,77027,Ambulatory Surgical Center,66984,Removal of cataract with insertion of prosthetic lens,F,1256,2160.0,1500.0,1058.3494444,838.47202315,3240000.0,2286034.8,1811099.57,55.9,1428900.43
1477905271,"Katy Asc, Lp",,Houston,TX,77094,Ambulatory Surgical Center,93458,Insertion of tube in left lower heart chamber and coronary artery for diagnosis with review by radiologist,F,81,82.0,39156.542683,1276.6713415,1016.6814634,3210836.5,104687.05,83367.88,2.6,3127468.62
1548827637,Hedwig Asc,,Houston,TX,77024,Ambulatory Surgical Center,63685,Insertion of spinal neurostimulator generator or receiver,F,44,45.0,70988.592,24313.49,19371.72,3194486.64,1094107.05,871727.4,27.29,2322759.24
1295799005,Isaac,John,Houston,TX,77030,Cardiology,78431,Nuclear medicine studies of blood flow in heart muscle at rest and with stress with concurrent ct scan,O,398,398.0,8000.0,2474.9450251,1975.5770854,3184000.0,985028.12,786279.68,24.69,2397720.32
1740662147,Baharloo,Babak,Houston,TX,77035,Podiatry,Q4253,"Zenith amniotic membrane, per square centimeter",O,42,4849.0,647.35285626,608.42616416,484.76231594,3139014.0,2950258.47,2350612.47,74.88,788401.53
1427578947,Dodd,Kimberly,Houston,TX,77042,Nurse Practitioner,Q4236,"Carepatch, per square centimeter",O,13,2242.0,1400.0,1138.5421989,907.0990901,3138800.0,2552611.61,2033716.16,64.79,1105083.84
1295080125,Lynbrook Ems Inc,,Houston,TX,77057,Ambulance Service Provider,A0428,"Ambulance service, basic life support, non-emergency transport, (bls)",F,18,2070.0,1500.0,207.70634783,165.025343,3105000.0,429952.14,341602.46,11.0,2763397.54
1174137368,Rapid Dx Laboratory Llc,,Houston,TX,77040,Clinical Laboratory,87798,"Detection test by nucleic acid for organism, amplified probe technique",O,2556,57974.0,52.790107289,34.388359954,34.388359954,3060453.68,1993630.78,1993630.78,65.14,1066822.9
1750443289,Kaplan,Michael,Houston,TX,77098,Otolaryngology,J3490,Unclassified drugs,O,129,131.0,23251.908397,8249.3596183,6572.6603817,3046000.0,1080666.11,861018.51,28.27,2184981.49
1154375772,Varner,Holly,Houston,TX,77030,Neurology,95939,Placement of skin electrodes and measurement of central motor stimulation in arms and legs,F,168,170.0,17850.01,116.16229412,92.080529412,3034501.7,19747.59,15653.69,0.52,3018848.01
1881679751,Laboratory Corporation Of America,,Houston,TX,77040,Clinical Laboratory,84481,"Thyroid hormone, t3 measurement, free",O,10300,14434.0,207.99811902,16.575164196,16.575164196,3002244.85,239245.92,239245.92,7.97,2762998.93
1477214906,"Bdx Solutions, Inc.",,Houston,TX,77070,Independent Diagnostic Testing Facility (IDTF),93243,Heart rhythm analysis and report of continous external ekg over more than 48 hours up to 7 days,O,3306,3344.0,895.0,230.66489533,179.10671053,2992880.0,771343.41,598932.84,20.01,2393947.16
1003914151,Wong,Tien,Houston,TX,77030,Ophthalmology,J3590,Unclassified biologics,O,177,384.0,7778.4977344,2555.6471615,2035.8864844,2986943.13,981368.51,781780.41,26.17,2205162.72
1477214906,"Bdx Solutions, Inc.",,Houston,TX,77070,Independent Diagnostic Testing Facility (IDTF),93247,Heart rhythm analysis and report of continous external ekg over 8-15 days,O,2681,2721.0,1095.0,242.20612642,188.19873208,2979495.0,659042.87,512088.75,17.19,2467406.25
1669462982,"Health Quest Ems, Llc",,Houston,TX,77084,Ambulance Service Provider,A0428,"Ambulance service, basic life support, non-emergency transport, (bls)",F,197,1547.0,1924.6929541,219.04492566,174.18625081,2977500.0,338862.5,269466.13,9.05,2708033.87
1720056773,Renno,Reem,Houston,TX,77070,Ophthalmology,J0178,"Injection, aflibercept, 1 mg",O,175,2104.0,1413.7357414,867.03078422,689.12755228,2974500.0,1824232.77,1449924.37,48.75,1524575.63
1518134154,Gammon,Bryan,Houston,TX,77092,Dermatology,88305,"Pathology examination of tissue using a microscope, intermediate complexity",O,5565,9006.0,327.50612814,64.702822563,46.942034199,2949520.19,582713.62,422759.96,14.33,2526760.23
1881679751,Laboratory Corporation Of America,,Houston,TX,77040,Clinical Laboratory,84153,"Psa (prostate specific antigen) measurement, total",O,17372,22526.0,128.71787845,17.981943532,17.981943532,2899498.93,405061.26,405061.26,13.97,2494437.67
1093729402,Harris,Lindsey,Houston,TX,77025,Ophthalmology,67028,Injection of drug into eye,O,277,1836.0,1546.0,114.00848584,90.524493464,2838456.0,209319.58,166202.97,5.86,2672253.03
1679585772,"Medical Center Endoscopy, Llc",,Houston,TX,77030,Ambulatory Surgical Center,45385,Removal of polyps or growths of large bowel using an endoscope with mechanical snare,F,685,686.0,4131.0,549.09120991,439.48776968,2833866.0,376676.57,301488.61,10.64,2532377.39
1326104613,Quest Diagnostics Clinical Laboratories Inc,,Houston,TX,77072,Clinical Laboratory,80048,"Blood test, basic group of blood chemicals (calcium, total)",O,26124,39767.0,67.617950813,8.2898114014,8.2898114014,2688963.05,329660.93,329660.93,12.26,2359302.12
1568411056,Decker,William,Houston,TX,77074,Ophthalmology,J0178,"Injection, aflibercept, 1 mg",O,102,1106.0,2405.0,870.35051537,692.32348101,2659930.0,962607.67,765709.77,28.79,1894220.23
1801492558,Texas Diagnostic Laboratories Llc,,Houston,TX,77077,Clinical Laboratory,87798,"Detection test by nucleic acid for organism, amplified probe technique",O,3323,71903.0,36.819604189,34.388363768,34.388363768,2647440.0,2472626.52,2472626.52,93.4,174813.48
1679585772,"Medical Center Endoscopy, Llc",,Houston,TX,77030,Ambulatory Surgical Center,43239,"Biopsy of esophagus, stomach, and/or upper small bowel using a flexible endoscope",F,817,843.0,3130.0,305.1346382,238.31561091,2638590.0,257228.5,200900.06,7.61,2437689.94
1922234368,Windsor Ems Inc.,,Houston,TX,77058,Ambulance Service Provider,A0428,"Ambulance service, basic life support, non-emergency transport, (bls)",F,1076,1747.0,1499.2948712,247.56123068,196.61787064,2619268.14,432489.47,343491.42,13.11,2275776.72
1881679751,Laboratory Corporation Of America,,Houston,TX,77040,Clinical Laboratory,87086,"Bacterial colony count, urine",O,33818,49152.0,52.248065389,7.900984904,7.900984904,2568096.91,388349.21,388349.21,15.12,2179747.7
1881792844,Fish,Richard,Houston,TX,77030,Ophthalmology,J0178,"Injection, aflibercept, 1 mg",O,107,938.0,2709.0,869.1603838,692.15275053,2541042.0,815272.44,649239.28,25.55,1891802.72
1083694418,Matthews,Mark,Houston,TX,77092,Pathology,88305,"Pathology examination of tissue using a microscope, intermediate complexity",O,4755,7433.0,341.24714113,64.286109243,50.464753128,2536490.0,477838.65,375104.51,14.79,2161385.49
1366764771,Hume,John,Houston,TX,77070,Physical Medicine and Rehabilitation,95939,Placement of skin electrodes and measurement of central motor stimulation in arms and legs,F,137,141.0,17850.01,117.86,93.9,2516851.41,16618.26,13239.9,0.53,2503611.51
1801047287,Hickey,Weston,Houston,TX,77069,Interventional Cardiology,78431,Nuclear medicine studies of blood flow in heart muscle at rest and with stress with concurrent ct scan,O,314,314.0,8000.0,2468.7205732,1972.0848726,2512000.0,775178.26,619234.65,24.65,1892765.35
1396175246,"Memorial Hermann Bay Area Endoscopy Center, Llc",,Houston,TX,77034,Ambulatory Surgical Center,45385,Removal of polyps or growths of large bowel using an endoscope with mechanical snare,F,386,387.0,6411.0,547.77795866,455.16568475,2481057.0,211990.07,176149.12,7.1,2304907.88
1760449268,Younis,George,Houston,TX,77030,Cardiology,78431,Nuclear medicine studies of blood flow in heart muscle at rest and with stress with concurrent ct scan,O,329,330.0,7500.0,2429.3452424,1931.8341818,2475000.0,801683.93,637505.28,25.76,1837494.72
1851587612,Abou-Khamis,Tareq,Houston,TX,77063,Rheumatology,J0717,"Injection, certolizumab pegol, 1 mg (code may be used for medicare when drug administered under the direct supervision of a physician, not for use when drug is self administered)",O,22,82400.0,30.0,4.8006496359,3.8071894417,2472000.0,395573.53,313712.41,12.69,2158287.59
1881679751,Laboratory Corporation Of America,,Houston,TX,77040,Clinical Laboratory,81001,"Manual urinalysis test with examination using microscope, automated",O,41385,60615.0,40.608156397,3.1052559597,3.1052559597,2461463.4,188225.09,188225.09,7.65,2273238.31
1154375772,Varner,Holly,Houston,TX,77030,Neurology,95955,Measurement of brain wave activity (eeg) outside the brain during surgery,F,226,227.0,10795.0,52.254317181,40.889823789,2450465.0,11861.73,9281.99,0.38,2441183.01
1881679751,Laboratory Corporation Of America,,Houston,TX,77040,Clinical Laboratory,82607,Cyanocobalamin (vitamin b-12) level,O,19142,22729.0,107.33745963,14.763097365,14.763097365,2439673.12,335550.44,335550.44,13.75,2104122.68
1003560640,Quick Labs Texas Llc,,Houston,TX,77057,Clinical Laboratory,K1034,"Provision of covid-19 test, nonprescription self-administered and self-collected use, fda approved, authorized or cleared, one test count",O,8315,121470.0,20.0,11.76,11.76,2429400.0,1428487.2,1428487.2,58.8,1000912.8
1134611403,Tiangco,Christopher,Houston,TX,77057,Nurse Practitioner,Q4262,"Dual layer impax membrane, per square centimeter",O,13,1866.0,1292.5378778,1271.828478,1013.3267578,2411875.68,2373231.94,1890867.73,78.4,521007.95
1760033526,Harris County Emergency Services District 9,,Houston,TX,77095,Ambulance Service Provider,A0427,"Ambulance service, advanced life support, emergency transport, level 1 (als 1 - emergency)",F,1725,2375.0,992.78909474,512.13718316,403.70554105,2357874.1,1216325.81,958800.66,40.66,1399073.44
1700871860,Morrell,Rosalyn,Houston,TX,77024,Radiation Oncology,G6015,"Intensity modulated treatment delivery, single or multiple fields/arcs,via narrow spatially and temporally modulated beams, binary, dynamic mlc, per treatment session",O,43,1338.0,1737.0,424.95,338.58,2324106.0,568583.1,453020.04,19.49,1871085.96
1730330176,Thomas,Melissa,Houston,TX,77030,Neurology,G0453,"Continuous intraoperative neurophysiology monitoring, from outside the operating room (remote or nearby), per patient, (attention directed exclusively to one patient) each 15 minutes (list in addition to primary procedure)",F,482,1228.0,1890.8208469,31.701938111,25.257760586,2321928.0,38929.98,31016.53,1.34,2290911.47
1881679751,Laboratory Corporation Of America,,Houston,TX,77040,Clinical Laboratory,84403,"Testosterone (hormone) level, total",O,9238,13351.0,173.59816793,25.25625646,25.25625646,2317709.14,337196.28,337196.28,14.55,1980512.86
1306860457,Feldman,James,Houston,TX,77043,Cardiology,78431,Nuclear medicine studies of blood flow in heart muscle at rest and with stress with concurrent ct scan,O,316,317.0,7309.0,2441.6044795,1941.4140063,2316953.0,773988.62,615428.24,26.56,1701524.76
1285650846,Best Care Ems Ltd.,,Houston,TX,77025,Ambulance Service Provider,A0428,"Ambulance service, basic life support, non-emergency transport, (bls)",F,468,837.0,2759.4982079,246.10078853,194.47516129,2309700.0,205986.36,162775.71,7.05,2146924.29
1326104613,Quest Diagnostics Clinical Laboratories Inc,,Houston,TX,77072,Clinical Laboratory,83880,Natriuretic peptide (heart and blood vessel protein) level,O,9066,11779.0,195.57712454,38.47,38.47,2303702.95,453138.13,453138.13,19.67,1850564.82
1366963795,Desmond,Jennifer,Houston,TX,77030,Nurse Practitioner,J9332,"Injection, efgartigimod alfa-fcab, 2mg",O,11,36000.0,63.764811111,31.402045,25.016509167,2295533.2,1130473.62,900594.33,39.23,1394938.87
1326104613,Quest Diagnostics Clinical Laboratories Inc,,Houston,TX,77072,Clinical Laboratory,87186,"Evaluation of antimicrobial drug (antibiotic, antifungal, antiviral), microdilution or agar dilution",O,19444,30836.0,73.607175055,8.4799990271,8.4799990271,2269750.85,261489.25,261489.25,11.52,2008261.6
1316233034,Leung,Ella,Houston,TX,77030,Ophthalmology,J0178,"Injection, aflibercept, 1 mg",O,141,1074.0,2100.0,868.79996276,687.90597765,2255400.0,933091.16,738811.02,32.76,1516588.98
1427491547,"Memorial Hermann Texas International Endoscopy Center, Llc",,Houston,TX,77030,Ambulatory Surgical Center,43239,"Biopsy of esophagus, stomach, and/or upper small bowel using a flexible endoscope",F,356,363.0,6158.5289256,327.93873278,257.58404959,2235546.0,119041.76,93503.01,4.18,2142042.99
1639195217,Cy Fair Surgery Center,,Houston,TX,77065,Ambulatory Surgical Center,45380,Biopsy of large bowel using a flexible endoscope,F,233,234.0,9527.0,384.28987179,306.57602564,2229318.0,89923.83,71738.79,3.22,2157579.21
1326104613,Quest Diagnostics Clinical Laboratories Inc,,Houston,TX,77072,Clinical Laboratory,86140,Measurement c-reactive protein for detection of infection or inflammation,O,16853,28257.0,77.83211452,5.0797041441,5.0797041441,2199302.06,143537.2,143537.2,6.53,2055764.86
1659031433,Sagis Pllc,,Houston,TX,77092,Clinical Laboratory,87798,"Detection test by nucleic acid for organism, amplified probe technique",O,3030,39997.0,54.96387229,34.337254044,34.337254044,2198390.0,1373387.15,1373387.15,62.47,825002.85
1881679751,Laboratory Corporation Of America,,Houston,TX,77040,Clinical Laboratory,86235,"Measurement of antibody for assessment of autoimmune disorder, any method",O,2882,16808.0,130.73140171,17.569409805,17.569409805,2197333.4,295306.64,295306.64,13.44,1902026.76
1902036049,"Physicians Ambulatory Surgery Center, Llc",,Houston,TX,77063,Ambulatory Surgical Center,G0105,Colorectal cancer screening; colonoscopy on individual at high risk,F,236,237.0,9241.8481013,422.9857384,422.9857384,2190318.0,100247.62,100247.62,4.58,2090070.38
1902185507,"Sleep Science Clinics, Llc",,Houston,TX,77025,Independent Diagnostic Testing Facility (IDTF),95819,"Measurement of brain wave activity (eeg), awake and asleep",O,154,869.0,2502.2439586,426.56781358,339.29130035,2174450.0,370687.43,294844.14,13.56,1879605.86
1316233034,Leung,Ella,Houston,TX,77030,Ophthalmology,J2777,"Injection, faricimab-svoa, 0.1 mg",O,57,20100.0,107.31,35.816556219,28.408693035,2156931.0,719912.78,571014.73,26.47,1585916.27
1649405382,Patel,Abhilasha,Houston,TX,77024,Radiation Oncology,G6015,"Intensity modulated treatment delivery, single or multiple fields/arcs,via narrow spatially and temporally modulated beams, binary, dynamic mlc, per treatment session",O,54,774.0,2762.0,347.48844961,276.70873385,2137788.0,268956.06,214172.56,10.02,1923615.44
1215919998,Khawly,Joseph,Houston,TX,77025,Ophthalmology,J2778,"Injection, ranibizumab, 0.1 mg",O,269,5136.0,415.16248442,233.3883898,185.88311332,2132274.52,1198682.77,954695.67,44.77,1177578.85
1477905271,"Katy Asc, Lp",,Houston,TX,77094,Ambulatory Surgical Center,33208,Insertion of pacemaker and upper and lower heart chamber electrode,F,34,34.0,62694.0,7595.8644118,6049.7732353,2131596.0,258259.39,205692.29,9.65,1925903.71
1003245317,Neogenomics Laboratories Inc,,Houston,TX,77085,Clinical Laboratory,88374,"Microscopic genetic analysis of tissue, computer-assisted technology, initial procedure, each multiplex procedure",F,2476,10137.0,208.0,42.254088981,33.430754661,2108496.0,428329.7,338887.56,16.07,1769608.44
